[11, 891] ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
[2652, 3395] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3426] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3463] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3464] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3521] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3644] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3711] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3712] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 3749] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4127] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4158] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4159] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4160] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4343] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4344] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4368] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4501] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4568] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4595] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4596] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4597] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4641] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4642] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 4726] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5141] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5244] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5321] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5460] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5461] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5604] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5631] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5900] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5914] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5945] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 5976] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6053] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6067] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6117] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6171] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6202] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6414] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6511] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6512] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6549] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6656] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 6981] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7044] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7068] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7322] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7508] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7509] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7533] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7557] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7845] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7919] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 7956] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8016] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8030] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8044] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8075] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8076] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8123] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8404] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8484] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8485] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8704] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8735] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8736] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8810] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8854] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8961] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8962] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 8963] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9036] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9096] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9272] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9316] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9472] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9624] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9687] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9718] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9719] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9803] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 9804] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10010] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10084] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10115] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10116] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10275] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10352] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10353] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10413] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10450] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10451] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10514] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10538] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10651] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10794] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2652, 10861] ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
[2653, 2720] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2720] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2720] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2743] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2756] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2842] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2878] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2878] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2924] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2977] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 2977] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3150] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3309] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3382] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3412] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3448] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3448] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3504] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3626] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3692] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3692] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 3728] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4105] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4135] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4135] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4135] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4317] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4317] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4340] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4472] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4538] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4564] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4564] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4564] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4607] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4607] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 4690] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5104] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5206] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5282] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5420] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5420] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5562] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5588] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5856] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5869] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5899] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 5929] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6005] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6018] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6067] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6120] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6150] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6361] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6457] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6457] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6493] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6599] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6923] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 6985] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7008] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7261] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7446] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7446] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7469] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7492] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7779] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7852] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7888] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7947] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7960] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 7973] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8003] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8003] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8049] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8329] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8408] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8408] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8626] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8656] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8656] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8729] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8772] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8878] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8878] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8878] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 8950] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9009] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9184] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9227] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9382] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9533] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9595] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9625] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9625] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9708] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9708] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9913] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 9986] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10016] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10016] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10174] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10250] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10250] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10309] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10345] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10345] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10407] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10430] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10542] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10684] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2653, 10750] ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
[2654, 2769] ['整租·文一陶冲湖城市广场 3室2厅 南/北', '新站-站北-文一陶冲湖城市广场', '106.00', '3', 1000, 1000]
[2654, 2798] ['整租·文一陶冲湖城市广场 3室2厅 南/北', '新站-站北-文一陶冲湖城市广场', '106.00', '3', 1000, 1000]
