repeat 1 : ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
repeat 112 : ['整租·可苑新村 4室2厅 南', '庐阳-亳州-可苑新村', '116.04', '4', 2500, 2500]
repeat 112 : ['整租·中国铁建悦湖国际 4室2厅 南/北', '长丰-长丰-中国铁建悦湖国际', '130.00', '4', 700, 700]
repeat 112 : ['整租·华润凯旋门 3室1厅 南', '政务-荷叶地-华润凯旋门', '112.74', '3', 3200, 3200]
repeat 112 : ['合租·北苑小区 2居室 南卧', '庐阳-亳州-北苑小区', '12.00', '2', 750, 750]
repeat 112 : ['整租·滨河苑(瑶海) 2室1厅 南', '瑶海-明光路-滨河苑(瑶海)', '47.33', '2', 1500, 1500]
repeat 112 : ['整租·长岗嘉园 2室2厅 南', '空港经济示范区--长岗嘉园', '80.00', '2', 2000, 2000]
repeat 112 : ['整租·华润紫玥台 3室2厅 东/东南/南', '肥东-肥东-华润紫玥台', '101.80', '3', 1600, 1600]
repeat 112 : ['整租·华南城紫荆名都四期锦园 4室2厅 南', '肥西-肥西-华南城紫荆名都四期锦园', '127.58', '4', 1700, 1700]
repeat 112 : ['整租·信地华地城 3室2厅 东南/南', '肥西-繁华新园-信地华地城', '98.66', '3', 2200, 2200]
repeat 112 : ['整租·万科森林公园雍庭 3室2厅 南/北', '庐阳-森林公园-万科森林公园雍庭', '106.69', '3', 3000, 3000]
repeat 112 : ['整租·柏景湾 2室2厅 南', '庐阳-亳州-柏景湾', '81.00', '2', 2800, 2800]
repeat 112 : ['整租·东冠繁华逸城 3室2厅 南/北', '肥西-黄小-东冠繁华逸城', '89.00', '3', 1850, 1850]
repeat 112 : ['整租·海雨家园 2室1厅 南', '蜀山-南七-海雨家园', '83.37', '2', 2400, 2400]
repeat 112 : ['整租·中侨中心 1室0厅 西南', '政务-笔架山-中侨中心', '100.98', '1', 5600, 5600]
repeat 112 : ['整租·丹霞柠檬郡 1室1厅 北', '经开-芙蓉-丹霞柠檬郡', '48.00', '1', 1700, 1700]
repeat 124 : ['整租·文一陶冲湖城市广场 3室2厅 南/北', '新站-站北-文一陶冲湖城市广场', '106.00', '3', 1000, 1000]
repeat 124 : ['整租·华地翡翠公园 3室2厅 南', '肥西-肥西-华地翡翠公园', '106.00', '3', 1200, 1200]
repeat 124 : ['整租·力高共和城 2室2厅 南', '长丰-北城-力高共和城', '71.00', '2', 1200, 1200]
repeat 124 : ['整租·金万通大厦 1室1厅 南', '包河-包公-金万通大厦', '116.00', '1', 3600, 3600]
repeat 124 : ['整租·红星路192号 1室1厅 南', '庐阳-三孝口-红星路192号', '39.95', '1', 1600, 1600]
repeat 124 : ['整租·明珠湖畔 2室2厅 南', '经开-芙蓉-明珠湖畔', '88.15', '2', 2000, 2000]
repeat 124 : ['整租·滨湖新地城 2室0厅 南', '滨湖新区-滨湖世纪-滨湖新地城', '55.00', '2', 3750, 3750]
repeat 124 : ['整租·碧桂园正荣悦玺 4室2厅 东南', '新站-东站-碧桂园正荣悦玺', '96.56', '4', 1700, 1700]
repeat 124 : ['合租·海洲景秀世家 2居室 南卧', '瑶海-龙岗-海洲景秀世家', '15.00', '2', 600, 600]
repeat 124 : ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
repeat 124 : ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
repeat 124 : ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
repeat 124 : ['整租·上海城市 2室2厅 南/北', '经开-莲花-上海城市', '94.65', '2', 2200, 2200]
repeat 124 : ['整租·汇景城市中心 2室1厅 南', '高新-长宁-汇景城市中心', '70.00', '2', 3000, 3000]
repeat 124 : ['整租·松芝万象城 2室1厅 南', '蜀山-五里墩-松芝万象城', '70.00', '2', 2700, 2700]
repeat 124 : ['整租·金色池塘 3室2厅 南', '蜀山-井岗镇-金色池塘', '84.62', '3', 2500, 2500]
repeat 124 : ['整租·广乐家园 3室2厅 南', '瑶海-大兴镇-广乐家园', '98.00', '3', 1800, 1800]
repeat 124 : ['整租·美的·金科郡 3室2厅 南', '新站-磨店-美的·金科郡', '96.50', '3', 1800, 1800]
repeat 124 : ['整租·阳光花园 3室2厅 东南', '肥西-肥西-阳光花园', '140.00', '3', 1800, 1800]
repeat 124 : ['整租·金都华庭 1室0厅 南', '庐阳-杏林-金都华庭', '106.00', '1', 5000, 5000]
repeat 124 : ['整租·迪迈达小区 3室2厅 复式 南', '包河-包公-迪迈达小区', '110.01', '3', 2000, 2000]
repeat 124 : ['整租·浅水湾 3室2厅 东南', '政务-荷叶地-浅水湾', '145.00', '3', 3200, 3200]
repeat 124 : ['整租·毓秀雅苑 3室1厅 南', '新站-磨店-毓秀雅苑', '96.45', '3', 2000, 2000]
repeat 124 : ['整租·光明府 3室2厅 南', '肥西-肥西-光明府', '104.00', '3', 1000, 1000]
repeat 124 : ['整租·信达华宇锦绣龙川 3室2厅 南/北', '包河-淝河镇-信达华宇锦绣龙川', '116.35', '3', 3200, 3200]
repeat 124 : ['整租·灯塔家园二期 2室2厅 南', '肥西-肥西-灯塔家园二期', '94.00', '2', 1500, 1500]
repeat 124 : ['整租·文一名门金隅 2室1厅 南', '肥东-肥东-文一名门金隅', '38.00', '2', 1100, 1100]
repeat 124 : ['整租·广乐家园 2室1厅 南', '瑶海-大兴镇-广乐家园', '60.00', '2', 1500, 1500]
repeat 124 : ['整租·油库生活小区 2室2厅 南/北', '政务-荷叶地-油库生活小区', '62.62', '2', 1650, 1650]
repeat 124 : ['整租·森林海花园 2室2厅 南', '政务-笔架山-森林海花园', '97.00', '2', 2400, 2400]
repeat 117 : ['整租·祥源城湖山小筑 1室1厅 东', '高新-长宁-祥源城湖山小筑', '48.00', '1', 2100, 2100]
repeat 117 : ['整租·信地华地城 3室2厅 南', '肥西-繁华新园-信地华地城', '99.00', '3', 1200, 1200]
repeat 117 : ['整租·名仕豪庭 2室1厅 南', '经开-芙蓉-名仕豪庭', '70.32', '2', 2000, 2000]
repeat 117 : ['整租·名都花园 2室2厅 南/北', '包河-常青-名都花园', '74.50', '2', 2500, 2500]
repeat 117 : ['整租·朝南新村 3室2厅 南', '肥西-肥西-朝南新村', '90.00', '3', 1400, 1400]
repeat 117 : ['整租·祥源花世界 3室2厅 南/北', '肥西-肥西-祥源花世界', '110.00', '3', 1439, 1439]
repeat 117 : ['整租·华地翡翠蓝湾二期 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾二期', '102.00', '3', 1800, 1800]
repeat 117 : ['整租·金徽阳光大厦 2室2厅 南', '高新-天乐-金徽阳光大厦', '90.00', '2', 2200, 2200]
repeat 117 : ['整租·天玥中心 1室1厅 南/北', '蜀山-井岗镇-天玥中心', '84.00', '1', 4500, 4500]
repeat 117 : ['整租·保利罗兰香谷 3室2厅 南', '新站-磨店-保利罗兰香谷', '105.00', '3', 1700, 1700]
repeat 117 : ['整租·柏岭大厦 1室1厅 北', '高新-兴园-柏岭大厦', '46.00', '1', 1500, 1500]
repeat 117 : ['整租·绿城百合公寓 3室1厅 南', '蜀山-南七-绿城百合公寓', '139.00', '3', 4200, 4200]
repeat 117 : ['整租·风景苑 2室2厅 南', '瑶海-方庙-风景苑', '85.37', '2', 1500, 1500]
repeat 125 : ['整租·柏莊春暖花开 3室1厅 南', '瑶海-七里站-柏莊春暖花开', '89.59', '3', 2000, 2000]
repeat 125 : ['整租·绿地中心 1室1厅 南', '包河-常青-绿地中心', '56.00', '1', 2500, 2500]
repeat 125 : ['整租·森林海花园 2室2厅 南', '政务-笔架山-森林海花园', '99.07', '2', 2600, 2600]
repeat 125 : ['整租·领域花园 1室1厅 南', '庐阳-海棠-领域花园', '42.00', '1', 1600, 1600]
repeat 125 : ['整租·南郢社区 2室2厅 南', '肥西-新港-南郢社区', '80.00', '2', 1500, 1500]
repeat 125 : ['整租·金寨路宿舍308号 3室1厅 南', '庐阳-三孝口-金寨路宿舍308号', '68.00', '3', 2500, 2500]
repeat 125 : ['整租·蜀山新村 2室1厅 南', '蜀山-琥珀-蜀山新村', '65.50', '2', 1800, 1800]
repeat 125 : ['整租·永和南苑A区 3室2厅 南', '高新-长宁-永和南苑A区', '106.89', '3', 2800, 2800]
repeat 125 : ['整租·中海九樾 4室2厅 南', '滨湖新区-烟墩-中海九樾', '128.00', '4', 3500, 3500]
repeat 125 : ['整租·保利海上五月花D区 1室1厅 东北', '滨湖新区-环湖CBD-保利海上五月花D区', '60.00', '1', 2500, 2500]
repeat 125 : ['整租·万科苏高新中央公园 4室2厅 东南/南', '长丰-北城-万科苏高新中央公园', '158.00', '4', 2400, 2400]
repeat 125 : ['整租·公元天下 4室1厅 南', '滨湖新区-烟墩-公元天下', '125.52', '4', 1500, 1500]
repeat 125 : ['整租·和昌都汇华府 2室1厅 西', '包河-周谷堆-和昌都汇华府', '57.55', '2', 2500, 2500]
repeat 125 : ['整租·万达临湖苑F区 3室2厅 南', '滨湖新区-环湖CBD-万达临湖苑F区', '120.00', '3', 2500, 2500]
repeat 125 : ['整租·联邦花园 3室1厅 南/北', '包河-周谷堆-联邦花园', '149.56', '3', 3000, 3000]
repeat 125 : ['整租·滨湖世纪城振徽苑 3室2厅 南/北', '滨湖新区-滨湖世纪-滨湖世纪城振徽苑', '96.00', '3', 2800, 2800]
repeat 125 : ['整租·旭辉花园 3室2厅 南', '政务-荷叶地-旭辉花园', '102.00', '3', 2800, 2800]
repeat 125 : ['整租·蓝鼎观湖苑 3室2厅 南', '滨湖新区-滨湖世纪-蓝鼎观湖苑', '111.30', '3', 4000, 4000]
repeat 125 : ['整租·大唐国际公寓 1室1厅 南', '蜀山-南七-大唐国际公寓', '48.34', '1', 1650, 1650]
repeat 125 : ['整租·德信文锦新城 3室2厅 南', '经开-芙蓉-德信文锦新城', '131.87', '3', 3100, 3100]
repeat 125 : ['整租·金隅南七里 4室2厅 南', '蜀山-稻香村-金隅南七里', '137.82', '4', 4300, 4300]
repeat 125 : ['整租·大富新领地 3室2厅 南', '新站-七里塘-大富新领地', '89.00', '3', 1600, 1600]
repeat 125 : ['整租·凤凰城 3室2厅 复式 南/北', '肥东-肥东-凤凰城', '103.00', '3', 1600, 1600]
delete(repeat&illegal) : 22480 | orignal 25200 remain 2720
