[29, 31] ['整租·宝龙城市广场(青浦) 3室2厅 南', '青浦-赵巷-宝龙城市广场(青浦)', 66.73, 3, 4800, 4800]
[2893, 8175] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8216] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8329] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8470] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8635] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8637] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8639] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8661] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8768] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8770] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8871] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8873] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 8897] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 9105] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 9344] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 9517] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 9563] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10138] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10189] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10191] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10254] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10330] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10393] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10445] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10499] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10501] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10715] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10942] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 10993] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11056] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11258] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11441] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11473] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11505] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11659] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11807] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11954] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 11975] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12026] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12372] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12483] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12535] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12537] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12539] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12931] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12933] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 12935] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13388] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13390] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13392] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13444] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13621] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13735] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13806] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 13857] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14070] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14142] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14277] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14279] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14361] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14456] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14512] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14565] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14609] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14611] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14754] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14818] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14840] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 14893] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15058] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15112] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15413] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15439] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15492] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15571] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15642] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15794] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 15850] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16008] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16029] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16052] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16302] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16346] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16416] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16645] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16729] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16750] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16921] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2893, 16923] ['整租·延吉四村 2室1厅 南', '杨浦-黄兴公园-延吉四村', 62.0, 2, 5300, 5300]
[2894, 3080] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3173] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3242] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3292] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3354] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3438] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3525] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3606] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3629] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 3833] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4194] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4225] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4256] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4309] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4340] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4554] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4675] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4854] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4855] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 4975] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5130] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5131] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5174] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5175] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5206] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5286] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5287] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5327] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5394] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5395] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5396] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5478] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5719] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 5998] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6168] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6169] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6312] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6478] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6479] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6889] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6912] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6957] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6978] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 6979] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7019] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7070] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7121] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7262] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7263] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7294] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7405] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7670] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7710] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 7912] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8097] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8120] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8160] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8272] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8412] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8576] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8577] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8578] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8599] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8705] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8706] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8806] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8807] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 8830] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 9037] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 9275] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 9447] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 9492] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10066] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10116] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10117] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10179] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10254] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10316] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10367] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10420] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10421] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10634] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10860] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10910] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 10972] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11173] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11355] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11386] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11417] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11570] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11717] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11863] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11883] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 11933] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12278] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12388] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12439] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12440] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12441] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12832] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12833] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 12834] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13286] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13287] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13288] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13339] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13515] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13628] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13698] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13748] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 13960] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14031] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14165] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14166] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14247] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14341] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14396] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14448] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14491] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14492] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14634] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14697] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14718] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14770] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14934] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 14987] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15287] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15312] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15364] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15442] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15512] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15663] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15718] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
[2894, 15875] ['整租·中铁逸都 3室2厅 南', '青浦-夏阳-中铁逸都', 99.15, 3, 5000, 5000]
